,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
20,1.9832624721570578e-08,5.167651376143858e-08,9.967432700400736e-09,-7.47400583178937e-09,4.0798391497498e-08,5.938636348197154e-08,-7.700305949004131e-10,1.286572566504536e-08,-4.561508667503968e-09,6.1803128164648425e-09,-1.6012664826839518e-08,1.3491801279595705e-08,-7.923117118289084e-08,-5.854989732047935e-09,-2.0477406957435045e-08,-5.1083396864141916e-08,1.6951298573650347e-09,-8.163606222354899e-08,-9.180536941778597e-09,-8.891243546224649e-10,1.6516728419142575e-07,-8.527988932394368e-08,-8.40403285892497e-09,-1.940666724812373e-08,-7.804772937233617e-08,-6.490183408074389e-09,-3.181869373581302e-08,-1.2566110880659462e-08,7.726075443909139e-09,2.5190721367483577e-08,-1.6913404726205261e-07,-4.977579131838955e-08,-9.36560227885802e-08,-3.628669775908739e-08,6.092674787260016e-08,-1.5420762092579593e-08,-1.5058677168097678e-07,-1.2123589479925888e-08,1.3677543301442621e-08,-3.259267099091658e-09,1.591305723826935e-08,-7.350609791904131e-08,1.127617733867927e-08,7.529018277993293e-09,4.201396859913549e-08,-1.7715872042241404e-08,2.647592409307955e-08,-2.372704479881514e-08,-9.581434533120232e-08
21,5.629263042922426e-09,-2.7013467343924687e-08,-9.622393039195366e-08,9.03410419162818e-08,3.4303516421669973e-08,1.0829080813858815e-07,-1.1080224042024919e-08,-2.891068294689742e-07,-7.145765546561726e-08,4.2652941204719574e-08,-6.909532306346538e-08,-8.728445227106067e-09,9.612299327772252e-08,-2.1019611045137511e-10,-7.607509355696707e-08,-1.5281081383558102e-07,4.4729013699793174e-08,1.3762474910481777e-07,3.781341402722718e-08,1.0644089554805847e-08,-8.527988932393977e-08,8.42233378495202e-07,3.024470729686172e-09,2.494653642122614e-07,9.4645623433301e-09,-5.2458420189910836e-08,5.887747135154293e-08,-2.8541303051740006e-07,-5.066890568212565e-09,1.2428360771747093e-07,3.4822765885876935e-07,9.008453243668243e-08,-1.7868410920071132e-08,8.417276338810319e-08,-2.8887631599972313e-07,2.4083942940444893e-08,6.311743834776277e-09,3.987138327252231e-08,1.7107440243356712e-08,-4.212124824640003e-08,-1.1132087711384886e-09,-3.728996542350807e-08,5.200975869385082e-08,8.376205309894631e-08,-4.757329656647609e-08,-5.7340136020712675e-08,-1.1678526196265288e-07,8.63983108812958e-08,1.6596771377366686e-07
22,-1.4062337583210393e-08,3.1415697096758996e-08,-1.694964076833408e-08,-8.441640266865569e-08,2.1344626435658175e-08,1.1363436107579115e-09,-7.381465141163276e-09,3.839236999646626e-08,1.0320871337493765e-08,5.670001240608945e-09,-1.2574172966233828e-08,3.438873126384444e-08,-4.535659659469727e-08,-3.5835288993654437e-09,-4.9983647955389355e-08,-1.1173147872050367e-08,-2.5591139950534122e-08,8.083554345493734e-09,-1.6507640603496912e-08,1.7930764256839886e-08,-8.404032858918633e-09,3.024470729680915e-09,9.832018121977852e-08,-1.1286968428491624e-08,-1.0412751394123226e-08,-5.497912359457404e-08,9.509623342262864e-09,1.995461606465078e-08,1.4870766973583262e-08,-3.228120770271709e-08,-1.6546507518297996e-08,-4.465124854114859e-08,-3.97744785405574e-09,-3.4839924124069087e-08,3.709424362240894e-08,8.4901075703396e-09,5.8958812303022005e-09,-2.2491366417327856e-08,4.1885300885935454e-08,1.0907253854587031e-08,1.8668544803306705e-08,3.374514574576139e-08,2.204097206941919e-08,9.42757077035269e-09,-1.4544481269283223e-08,-1.4227040903434637e-09,-1.5061446241612854e-08,-2.1390292608059187e-08,-6.811749627127757e-09
23,-3.6592080658592065e-08,4.2733930092040793e-07,-2.268514917219187e-07,-1.1284654693000582e-07,8.198159722784271e-08,-1.5881582517925976e-07,1.0440318269998981e-08,-7.045805281146225e-08,1.210787518989122e-07,-1.2119117936641492e-07,5.127060003640717e-09,-1.650111469644694e-07,7.420026684185988e-08,9.11965235790266e-08,1.1157842035316246e-07,-1.2283680570452456e-07,3.190224895540534e-07,1.7136504056033875e-07,-1.6650738817032004e-07,-3.813320829886028e-09,-1.9406667248197564e-08,2.494653642123912e-07,-1.1286968428477494e-08,9.225368937781217e-07,1.0188540236281863e-07,1.4901010572494317e-07,-2.4584822573044445e-08,-3.83162245454456e-08,-4.7305730328535745e-08,3.383221777926297e-09,7.802054089218425e-07,3.7052626920779056e-07,-7.639550338226786e-08,5.14929914354623e-08,1.3286331548195012e-07,-3.997677168152703e-08,2.4694144816638567e-07,-4.258898179136709e-08,2.7217172662120652e-08,-3.1365551838690465e-09,-1.0857946302103043e-07,1.2337764618221113e-08,-5.817664750583113e-08,1.3452420174181608e-07,4.909660182260823e-08,2.7147058786254466e-08,-1.9529738129830675e-07,1.0960209414361987e-09,1.7597238526677793e-07
24,-1.2089213457323548e-09,-5.5056400247900274e-08,-3.7734039590268364e-08,-4.9945653657820704e-08,-4.701742812921043e-08,-1.5164836646904207e-07,2.3652274163634146e-08,-2.2809993167464073e-08,3.0342325491665385e-08,-8.121584068765359e-08,2.974953152602231e-08,-5.437184955339219e-08,1.233000104713445e-07,2.3184977192158607e-08,7.503601935803868e-08,2.768342272231724e-08,1.3266589639106643e-07,1.1654065178379428e-08,-1.0401564023061765e-07,-4.993290926820207e-08,-7.804772937237038e-08,9.464562343354645e-09,-1.041275139411985e-08,1.0188540236281442e-07,2.1339590742582296e-07,5.955412725060406e-08,1.825217976186703e-08,4.759007811428776e-08,-4.649033870791532e-08,-1.0171496658002375e-07,3.258236947601375e-07,1.2493281339177265e-07,1.666710227694854e-08,1.2364385136801015e-07,-5.92072375595896e-08,1.3554516759171107e-08,1.4236876812667897e-07,-1.5478356450102504e-08,2.569399666954273e-09,-1.1661104420842266e-08,-3.686802888473072e-08,3.466172250609852e-08,-2.8596269542809477e-08,-5.637973001588626e-08,-2.881947820708793e-08,-9.507297980076777e-08,-9.322684643423781e-08,2.4536955520664776e-08,-9.931097439390262e-10
25,-4.039060761727158e-09,3.681762341797158e-08,-5.5877088143188656e-08,1.8779400140822596e-09,-3.9576383526820125e-08,5.434591580531134e-08,6.639719695704088e-08,-9.657313616052279e-08,-2.983596640897571e-08,8.63643930997436e-09,1.0647455044902732e-08,-4.805799253233507e-08,3.239138883373482e-07,-1.0183498328867555e-08,5.07039869065366e-09,1.3949907231734818e-08,2.8845323162130902e-08,-4.671958997690937e-08,-2.4871260890978845e-07,-3.917200327604034e-08,-6.4901834081026025e-09,-5.245842018983984e-08,-5.49791235945722e-08,1.490101057249926e-07,5.955412725061448e-08,6.952262932380672e-07,3.531414045977803e-08,4.04651110279606e-09,8.654133536924663e-09,5.0530048936626354e-08,7.7954678201616e-08,1.8026584128803145e-07,-7.531929759932505e-08,9.600172307775427e-08,4.559153409568398e-08,-2.3297435513320706e-08,-1.013013903967384e-07,1.0306089970003271e-08,-2.0806396153472816e-08,1.2736298973188546e-09,-3.261484748978276e-08,-1.784381434853888e-08,-1.219502854203025e-07,-1.116030539110017e-07,5.8661863607054265e-08,-2.195319832736266e-07,1.4014698495026221e-07,1.3056659746194604e-08,1.0870044619364161e-07
26,8.874226969912169e-09,2.3755099591188523e-08,1.7571852484538358e-08,-3.166661529746834e-08,-4.94821611765969e-09,3.7727596560835975e-08,2.9365267510141393e-08,-5.051558819904327e-08,-1.097365718367827e-08,1.950877912345319e-08,2.8772042536327395e-11,-4.133048470637413e-08,3.7726731044029336e-08,1.0702388515570853e-08,-3.315660541623455e-08,-2.9395810827966778e-08,-2.207791387694975e-08,-4.157170769399658e-09,4.8141302268112984e-08,-1.4486198318120277e-08,-3.181869373580776e-08,5.887747135153352e-08,9.509623342263845e-09,-2.4584822573069723e-08,1.825217976185739e-08,3.531414045977728e-08,8.365072016507428e-08,-7.017169368286422e-08,1.62986497736213e-08,-3.756187732300488e-08,1.3623806994947746e-09,-1.4421513963380985e-08,6.134330734756779e-08,3.4685252174993424e-08,-4.3357193536706057e-08,3.583139490434623e-08,-7.643152122049143e-09,7.996961966373627e-09,-5.856125033946312e-09,-9.42945446142873e-09,2.0816816137830135e-09,2.788373519234229e-08,-2.7792279693588758e-08,-1.9390827496846587e-08,6.038371315174127e-09,-1.0218644569213007e-08,3.5090180316627324e-08,-1.0890548982897794e-08,-7.588396507745551e-09
27,-9.275593562566265e-08,3.636965932258652e-08,-7.55582327088471e-08,4.710306551173349e-08,-6.365795873317467e-08,-1.4457823943885386e-07,1.6243994649436547e-08,2.7442290393417664e-07,6.190275078941168e-08,-6.836853895994474e-08,5.488117258948895e-08,-2.322102848585442e-08,3.617986208015977e-08,-4.788953733682576e-08,-1.3401207178492768e-08,1.3653836371285734e-07,2.8926208162468666e-08,8.77899383565311e-08,-2.000860857135601e-07,-1.0682894309362124e-08,-1.2566110880674884e-08,-2.8541303051738286e-07,1.9954616064657266e-08,-3.8316224545501145e-08,4.759007811426558e-08,4.046511102755927e-09,-7.017169368285962e-08,6.871016035527973e-07,-3.3032632125704425e-08,-7.201728071044383e-08,2.690791823162019e-07,-2.90571770870476e-08,-1.038975809709395e-07,-8.325278082419926e-08,1.0698627393264649e-07,3.2358252269631166e-08,2.122359969904879e-07,-2.936679402763432e-08,-2.0208410834865477e-08,6.78469810005294e-08,-7.720258448442944e-08,9.215739864194181e-08,7.653255890568835e-08,-9.139110467482873e-08,1.3809796170923672e-08,-1.1251618164932604e-07,-1.4336338305624336e-07,-6.409618196755618e-08,1.8246371622232864e-07
28,-1.724688500747958e-08,1.6151782077689092e-08,-1.0597889355018058e-08,-3.6603925494105453e-09,2.283435013935334e-08,8.423716928680516e-08,3.112892523251908e-08,1.508627849920964e-08,5.3908178371113866e-08,9.816529839157391e-08,-5.176079393520068e-08,-3.652581708848486e-08,-2.1683234638079221e-07,3.08027678181106e-08,-7.710955328395788e-08,-5.097574245359803e-08,-6.905704973003094e-08,-1.1650989769200276e-07,-1.2257325721991483e-09,7.112572855931649e-09,7.726075443918782e-09,-5.066890568211943e-09,1.487076697357661e-08,-4.730573032847038e-08,-4.6490338707894375e-08,8.654133536969157e-09,1.629864977361583e-08,-3.303263212571153e-08,2.5751564706592296e-07,-5.5978137722452606e-08,-2.644810183620095e-07,-9.328717105355577e-08,4.7722494454053183e-08,4.0279360434722874e-08,1.3561541616551263e-07,-5.0666639307242495e-09,-1.3434248137597082e-07,3.142445845532708e-08,1.3312127494224065e-08,1.8269313663798314e-08,3.670826932570685e-08,5.192842389768448e-08,2.4845167250864354e-08,1.0366901729732808e-07,4.636306543631092e-08,-9.44447108306912e-08,1.3407574951134826e-07,1.1997781499032138e-08,-1.8280092110434885e-07
29,7.353529122043141e-10,-1.1913626217154221e-07,-1.1698291471871944e-08,1.0174861687961724e-07,1.1025610622613297e-09,4.871422169034781e-08,-3.900079871308938e-08,-5.171982352429369e-08,-6.89831433896495e-08,3.9169894738652956e-08,-4.161456185989452e-08,1.1026820695641834e-07,1.4313194256281905e-07,-2.2955548562110855e-08,4.355174380678815e-08,1.2290029601052527e-07,-1.1316327614351282e-07,6.476426949662827e-08,1.1374042441661983e-07,6.227816846187812e-08,2.519072136750919e-08,1.2428360771747482e-07,-3.228120770271313e-08,3.3832217778666924e-09,-1.0171496658005207e-07,5.053004893658027e-08,-3.7561877323009284e-08,-7.20172807104696e-08,-5.597813772244126e-08,4.2089252150815724e-07,-1.1034307944806193e-07,6.108366352789797e-08,2.1072888807140058e-08,-1.2763637252935201e-07,-1.8402348155754644e-07,7.088996225292378e-09,3.2233879749075645e-08,-3.3673308195612636e-08,-2.589927155762197e-08,-4.1802862902033764e-08,4.5928144476278856e-08,-1.0560599452598167e-07,-6.461753472605876e-08,2.1523574232124295e-08,4.702298528106599e-08,2.5042782691658854e-07,1.5788442904256805e-07,4.665382513564854e-08,2.163719558106545e-07
30,-1.1639170424417777e-07,2.970270166301619e-07,-2.4300443054149294e-07,-1.2854725001061634e-07,-5.40208791375876e-08,-3.729657172296546e-07,3.729041860576648e-08,-4.1091406046672095e-08,1.2852050199129383e-07,-2.3230865733658992e-07,1.0926197711447426e-07,-2.6355991468549976e-07,7.166547210347778e-07,3.638551674857223e-08,2.5793971400307305e-07,3.6295113154599767e-08,5.404412627610868e-07,4.2472801109600145e-07,-3.7817928460165937e-07,-2.0939836854342353e-08,-1.6913404726218446e-07,3.482276588589059e-07,-1.6546507518259125e-08,7.802054089215117e-07,3.2582369476003133e-07,7.795467820142442e-08,1.3623806995542659e-09,2.69079182316248e-07,-2.6448101836206824e-07,-1.1034307944788313e-07,2.1494805684962357e-06,6.900838996500407e-07,-3.7253828915498947e-08,2.89295045267072e-07,-1.3521784029146688e-07,3.811412292075623e-08,9.155609773466818e-07,-1.4577045032423265e-07,3.227548639394208e-08,-1.1948688985533041e-08,-2.6790792885419156e-07,2.219369701632208e-08,-8.831683399536009e-08,-8.559644346649257e-09,-1.1348274760941233e-07,-5.93152396358053e-08,-6.263121516196702e-07,-1.940581275392243e-08,5.437481818605758e-07
31,-1.5834763380140302e-09,6.465332091420948e-08,-1.2536874814002445e-07,-4.201476273989294e-08,-1.568270697974538e-08,1.642649555583348e-08,-2.8545706980102156e-08,-1.1107321725209543e-07,6.68426494575869e-08,-1.139274555523606e-07,3.343486624450387e-08,-1.732674209208435e-08,3.3383586020512406e-07,5.067715475236186e-08,2.2297498709253176e-07,8.286193851808756e-08,2.2190181690782915e-07,1.4528809227837673e-07,1.430138661926046e-08,1.8843748363794674e-08,-4.977579131844497e-08,9.0084532436748e-08,-4.465124854113344e-08,3.705262692076886e-07,1.2493281339173281e-07,1.802658412879499e-07,-1.44215139633572e-08,-2.9057177087027077e-08,-9.32871710535907e-08,6.108366352797918e-08,6.900838996500968e-07,5.967141426150892e-07,9.990484508440775e-08,1.6813773464182583e-07,-1.9179437750978898e-08,-5.9397427163928595e-08,2.8746738599038963e-07,-4.625211505357359e-08,6.00681280130443e-08,-2.853612075585753e-09,-4.3805063949480164e-08,-2.7949429588055713e-08,-7.568509706614364e-08,-2.866309452486375e-08,-5.470501477683015e-09,1.7409374251797945e-08,-2.5502238945724067e-07,1.866274948231539e-08,2.615102869781607e-07
32,4.7178844680606245e-08,-5.3697663503075126e-08,8.90990310024413e-08,3.2932832686083004e-09,-6.813565583984681e-08,-8.93881974606469e-09,5.151230857360046e-08,-1.8776853134450043e-07,2.229091275143228e-08,-5.691114597249012e-09,-3.235762745794343e-08,-1.3016288258431246e-10,8.580974252345093e-08,8.622874371639719e-08,8.714801631816087e-08,-1.2276593638890534e-07,4.0088192082589984e-08,1.1428227253683381e-07,2.417685982909556e-07,3.401031794196298e-08,-9.365602278857624e-08,-1.7868410920128367e-08,-3.977447854048994e-09,-7.639550338233316e-08,1.6667102276906925e-08,-7.531929759931446e-08,6.134330734757244e-08,-1.0389758097094727e-07,4.772249445407335e-08,2.1072888807169324e-08,-3.725382891567566e-08,9.990484508434205e-08,5.440955924575007e-07,1.5117980197455723e-07,3.7346658749910396e-08,5.374488550950325e-08,5.84456748839132e-08,-3.3158117052294214e-09,-2.939094794371141e-08,-3.749593077341442e-08,-6.140773975298222e-08,2.6026754255584648e-08,-1.7378777685400395e-07,-5.757339721919426e-08,1.8889190667964814e-08,5.5972990234136276e-08,-1.7628101132654296e-08,2.834414183849481e-08,-3.72089903091758e-08
33,-4.592275859489522e-08,-1.1323837618604584e-07,5.96564766660463e-08,6.582775656733878e-08,-4.962928060023962e-08,-8.567286948900138e-08,4.536593623616768e-08,-1.3671376908635702e-07,7.61765277079903e-08,5.128989131838961e-09,-3.082036737240042e-08,-1.4109567853818105e-07,1.1905618517422868e-07,1.2373190672659713e-07,1.3600931400105208e-07,-1.4530189603437924e-08,4.422097359512583e-08,-1.2732479457668944e-07,-9.843117383420193e-08,-1.1573318458324175e-07,-3.628669775911885e-08,8.417276338809096e-08,-3.4839924124068736e-08,5.14929914353915e-08,1.2364385136799297e-07,9.600172307777011e-08,3.468525217501585e-08,-8.325278082423384e-08,4.0279360434742163e-08,-1.2763637252932065e-07,2.892950452670304e-07,1.6813773464182718e-07,1.5117980197465082e-07,6.890054700898729e-07,-1.47847796130009e-08,2.9244667146513557e-09,1.604711069456011e-07,4.758931959219296e-09,2.939575813976269e-08,-1.385052474279017e-08,-4.032459644581844e-08,3.8691775444633784e-08,-1.5716469794609463e-08,4.788421110899944e-08,-1.8308889043288575e-08,-2.7413100161824666e-07,-3.2746335675584656e-07,5.0932875363895836e-08,-1.7904862987665423e-07
34,-3.8448535033429045e-08,3.205387266320788e-07,-3.7839662564219265e-08,-1.0296219902353293e-07,1.1309673781194476e-07,8.100522048739329e-09,6.4510803833503045e-09,1.5033753905430408e-07,1.4986285677278768e-07,-3.877457577003928e-08,-1.9025751765257638e-08,-1.1002494660817121e-07,-1.3240446213995637e-07,7.738583769509405e-08,-3.306573123873659e-08,-2.894857484654579e-07,4.923815872261609e-08,-5.217002060421206e-08,-2.499733780370262e-07,6.871673697714057e-08,6.09267478725567e-08,-2.888763159996507e-07,3.709424362240665e-08,1.3286331548212043e-07,-5.9207237559549874e-08,4.559153409574956e-08,-4.3357193536704614e-08,1.0698627393268731e-07,1.3561541616547047e-07,-1.8402348155750851e-07,-1.3521784029109578e-07,-1.917943775080835e-08,3.734665874990286e-08,-1.4784779613012731e-08,8.193849964375775e-07,-1.45274581437762e-07,2.7445957527117367e-08,2.6865416080073098e-08,2.4228679451551836e-08,5.990564420882008e-08,7.353537436310758e-08,1.2014795943170012e-07,2.479817817692842e-08,-5.597208145115332e-09,4.8409364243963016e-08,-3.265369220912667e-07,-6.293809457044874e-08,-2.008000763698078e-08,-2.1650196805242904e-07
35,3.2456889322067886e-09,2.5241214153729726e-10,-2.8765080015811053e-08,-9.653436781937431e-10,-1.2108113638386222e-07,-6.40961044299196e-09,6.064825111479295e-08,-4.379421821041815e-08,-2.9542618375082695e-08,-5.545360389079443e-08,-1.4481294841091885e-08,-3.2722449251662814e-08,1.3619369852071148e-08,-3.3784479083766403e-09,-1.1762667828605323e-08,4.7345211289751895e-08,9.913227715625242e-09,5.355686520525307e-08,6.49985477499632e-08,-3.1601990321592626e-08,-1.542076209256901e-08,2.408394294041077e-08,8.490107570342506e-09,-3.997677168156807e-08,1.3554516759159907e-08,-2.3297435513332396e-08,3.5831394904343354e-08,3.2358252269632853e-08,-5.066663930709749e-09,7.088996225279295e-09,3.8114122920661715e-08,-5.939742716397012e-08,5.3744885509498506e-08,2.924466714655174e-09,-1.4527458143773437e-07,2.400109833396085e-07,-2.7504733402755975e-08,-3.0213608290259334e-08,-2.958242031684286e-08,-2.1588338809613778e-08,-1.1650122754746505e-07,3.8197492486616186e-08,-4.16577015961394e-08,-4.025099945617003e-08,-5.16927529617707e-09,2.4775459599648626e-08,1.6361791457061969e-10,-2.416053389237353e-08,6.889603551326843e-08
36,-9.01619036763314e-08,-1.5805843382428763e-07,-1.232477611003292e-07,-9.497299477734434e-09,7.957587969627744e-08,-2.0574193207613715e-07,-4.234634856203926e-08,1.3484416618212877e-07,1.1399844912753254e-07,-8.119303478423868e-08,5.016847527987159e-08,-5.431766563843934e-08,3.372269947320593e-07,6.739892506619165e-08,2.885159398518724e-07,3.2722772255834654e-07,1.268662353294532e-07,1.7272967180957766e-07,-1.2858397257411545e-07,4.708285034150838e-08,-1.505867716810412e-07,6.311743834871253e-09,5.895881230323699e-09,2.469414481661927e-07,1.4236876812659622e-07,-1.0130139039685986e-07,-7.64315212201271e-09,2.1223599699044437e-07,-1.3434248137597047e-07,3.2233879749187507e-08,9.155609773465341e-07,2.874673859903152e-07,5.844567488401888e-08,1.6047110694558255e-07,2.7445957526916114e-08,-2.750473340271824e-08,9.526908587057155e-07,-9.441501293855779e-08,-2.0877449745421578e-08,-1.793604225655234e-08,-6.30982945854009e-08,-3.498675785301557e-08,-1.028432175511978e-08,9.888972554775497e-08,-8.897198136640814e-08,5.336358612103168e-08,-3.5852867412637046e-07,4.856553250348078e-08,2.5064976305732907e-07
37,1.9366656451410175e-08,-9.588716438700531e-09,6.433769081873776e-09,6.9351956137887146e-09,-1.1815646891670458e-08,7.540415580010897e-08,-1.5381444977865064e-08,-2.7534482400407028e-08,-2.129931597582625e-08,2.13998870233271e-08,1.0000539354537274e-08,-1.652599888676538e-08,-5.6463696083157556e-08,-1.0186673214836221e-08,-4.220448634355556e-08,-3.8326623236854075e-08,-5.166613305333816e-08,-2.463460414899105e-08,3.118702555868088e-08,4.483052317169539e-09,-1.2123589479917396e-08,3.987138327251722e-08,-2.2491366417330476e-08,-4.258898179133484e-08,-1.5478356450094084e-08,1.0306089970022214e-08,7.996961966369586e-09,-2.936679402763478e-08,3.142445845532812e-08,-3.367330819562332e-08,-1.457704503242186e-07,-4.62521150535625e-08,-3.31581170524264e-09,4.758931959207582e-09,2.6865416080098373e-08,-3.021360829026485e-08,-9.441501293856966e-08,8.15479378211919e-08,4.703006979014826e-10,3.5016428285414224e-09,5.377115450036903e-08,5.150844851503339e-09,1.2086452933913856e-08,7.0370333643484894e-09,8.597407553630258e-09,-2.6251432296914506e-08,5.732521685676414e-08,3.2904934269992663e-09,-5.2001560037184445e-08
38,-3.788199764746049e-09,5.9279342128344114e-08,-1.24442722023489e-08,-6.349776184380677e-08,2.096504037391107e-08,5.278484494054837e-08,-3.2452368544253896e-08,-2.0559431496377975e-09,1.1736522362615315e-08,-2.675021907573505e-09,8.134330828821882e-09,2.161596716947139e-08,-2.428061548762777e-09,1.200595698599309e-08,7.377788100479304e-09,-1.7182609535702894e-08,2.0689920642676196e-08,-2.370884344316557e-08,3.278236152606074e-08,3.0410257401851258e-09,1.3677543301440128e-08,1.7107440243355885e-08,4.188530088593519e-08,2.721717266211135e-08,2.56939966695544e-09,-2.080639615347908e-08,-5.856125033944231e-09,-2.020841083486735e-08,1.3312127494224307e-08,-2.5899271557621902e-08,3.227548639395041e-08,6.006812801304642e-08,-2.9390947943702423e-08,2.9395758139773767e-08,2.4228679451542046e-08,-2.958242031684195e-08,-2.0877449745412502e-08,4.703006979002911e-10,1.2490861429079657e-07,1.2496032146643674e-08,8.052701626933106e-08,1.38503228509368e-08,2.657832228674094e-08,1.3204860270176817e-09,-5.37392666439178e-10,-2.5272234513622493e-08,-6.813387216705458e-08,-4.918900074232838e-09,7.26055248359669e-10
39,-2.6564195805784714e-08,5.7666356367831286e-08,-1.2927232013146668e-08,3.896089074782824e-09,4.236902702947894e-08,4.2865778401682535e-08,-6.877504226731737e-09,8.254177690973532e-08,3.656433643257367e-08,2.5653026086743995e-08,-3.0310280624840847e-09,1.7204950737179183e-09,-4.0543806489408186e-08,8.231841933425129e-10,-5.404786689027911e-08,-2.197734874662073e-08,-5.389915721929786e-09,-2.8279278698922934e-08,-4.337729361109507e-08,6.0059916298937076e-09,-3.259267099089866e-09,-4.212124824639625e-08,1.0907253854586004e-08,-3.136555183866379e-09,-1.166110442084152e-08,1.2736298973216835e-09,-9.429454461429272e-09,6.784698100052574e-08,1.8269313663800415e-08,-4.1802862902033407e-08,-1.1948688985530282e-08,-2.853612075582614e-09,-3.749593077341931e-08,-1.38505247427848e-08,5.990564420882112e-08,-2.158833880961785e-08,-1.7936042256547502e-08,3.501642828541292e-09,1.2496032146644495e-08,6.617485535627679e-08,-2.314892835986401e-09,3.479351077279979e-08,1.8915456578146548e-08,1.110893495045997e-08,-1.9396666655064448e-09,-1.8253293547747615e-08,-7.426232146816405e-09,-2.014015259016626e-08,-2.2496404901101828e-08
40,1.7100864081393575e-08,-8.789732298098912e-08,-3.006261905514633e-08,-5.89392307049874e-09,6.23643990672096e-08,1.1117526979096637e-07,-9.72036726169355e-08,5.157571505956046e-08,-1.618085018222058e-08,2.501595706609465e-08,-5.735262485401324e-09,4.094853149313894e-09,-3.885604903933406e-08,-1.87098864263484e-08,-3.810780669655132e-08,1.1094951005395852e-08,-1.3947236729642146e-07,-6.592984779956723e-08,-3.8533429691314363e-08,4.408704406720591e-08,1.5913057238285274e-08,-1.1132087711266368e-09,1.866854480330105e-08,-1.0857946302097474e-07,-3.686802888471931e-08,-3.261484748975113e-08,2.0816816137767513e-09,-7.720258448444382e-08,3.6708269325709576e-08,4.592814447626536e-08,-2.6790792885418267e-07,-4.3805063949466314e-08,-6.14077397530106e-08,-4.032459644584332e-08,7.35353743631361e-08,-1.1650122754747822e-07,-6.309829458543567e-08,5.3771154500373115e-08,8.052701626933311e-08,-2.314892835987368e-09,4.3126210760542403e-07,2.852885816084713e-10,2.903895545642307e-08,5.815517196556908e-08,-1.8624663449312744e-08,6.114075443975466e-08,1.0198684273475322e-07,4.045087359671625e-08,-1.1833262161281696e-07
41,-5.0156337634068735e-08,1.5094452291880702e-07,-7.34601483819515e-08,-4.1839192529384776e-08,3.7154322930787025e-09,-4.478633927287403e-08,4.1695198924775974e-08,1.1083822523440742e-07,4.37924448549596e-08,-1.2460442443051307e-08,1.7664474961026265e-08,-7.034657003586244e-08,-8.639199648062171e-08,1.449896106751465e-08,-9.876361144779244e-08,-6.755355194723869e-08,-4.652019733146493e-09,5.173513282436372e-08,-6.637567607020855e-08,-4.807696299695174e-08,-7.350609791903279e-08,-3.728996542352674e-08,3.374514574576303e-08,1.2337764618185733e-08,3.466172250608417e-08,-1.7843814348532966e-08,2.7883735192341838e-08,9.215739864193558e-08,5.1928423897702914e-08,-1.0560599452598388e-07,2.2193697016245258e-08,-2.7949429588080346e-08,2.602675425557562e-08,3.869177544464163e-08,1.2014795943171955e-07,3.819749248660506e-08,-3.4986757853043294e-08,5.150844851507776e-09,1.3850322850939845e-08,3.479351077280529e-08,2.852885816212604e-10,2.6499169313591776e-07,6.02537695133124e-08,-7.819031579835765e-08,-2.3555926337899795e-08,-1.1336000396473208e-07,-1.3091682843670088e-07,-5.775199821851388e-08,1.2977886494296238e-08
42,-5.063320974441349e-08,-4.4842544594662e-08,-2.017416733128944e-09,4.480763180913256e-08,6.018893550333613e-08,-3.441298426054911e-08,-1.0709414979036385e-08,1.0437753047794465e-07,1.918865236431662e-08,-3.1906780783515706e-09,7.396767531830341e-09,2.740116218570486e-08,-1.9270949013443637e-07,-3.207980768788566e-08,-1.605158785031251e-08,2.7006316806974938e-08,-6.148702618254878e-08,-2.0508296149493863e-08,-4.74010109840786e-08,-1.5025441149631033e-09,1.1276177338690339e-08,5.200975869384452e-08,2.2040972069413936e-08,-5.817664750584465e-08,-2.859626954279877e-08,-1.2195028542031334e-07,-2.7792279693589618e-08,7.653255890565984e-08,2.4845167250880494e-08,-6.461753472608439e-08,-8.831683399539294e-08,-7.56850970661527e-08,-1.737877768539918e-07,-1.5716469794556312e-08,2.4798178176943067e-08,-4.165770159615053e-08,-1.0284321755124527e-08,1.2086452933917441e-08,2.6578322286742733e-08,1.8915456578143963e-08,2.9038955456428705e-08,6.025376951329804e-08,2.6691507220996086e-07,4.501531925511541e-08,-3.5202761565431955e-08,-1.2478579200094098e-07,-1.3931950972039403e-07,2.326207062213573e-08,1.7505940493760144e-08
