,HFF,H1hESC,GM12878,IMR90,HCT116
76,0.181884765625,0.1820068359375,0.1888427734375,0.1773681640625,0.19189453125
77,0.230224609375,0.23388671875,0.2144775390625,0.2255859375,0.210693359375
78,0.16845703125,0.1710205078125,0.158935546875,0.16455078125,0.159912109375
79,0.2222900390625,0.2027587890625,0.2066650390625,0.2200927734375,0.2064208984375
80,0.213623046875,0.210205078125,0.2138671875,0.2081298828125,0.222412109375
81,0.204833984375,0.208251953125,0.214599609375,0.1988525390625,0.2305908203125
82,0.209716796875,0.179443359375,0.1707763671875,0.2069091796875,0.1651611328125
83,0.29345703125,0.26806640625,0.260986328125,0.2822265625,0.260498046875
84,0.200927734375,0.196533203125,0.19970703125,0.197998046875,0.20556640625
85,0.208984375,0.2161865234375,0.22607421875,0.207763671875,0.2421875
86,0.2666015625,0.262451171875,0.27880859375,0.25732421875,0.30859375
87,0.2822265625,0.263916015625,0.252685546875,0.271240234375,0.256591796875
88,0.23291015625,0.236572265625,0.2156982421875,0.2264404296875,0.2100830078125
89,0.253662109375,0.239501953125,0.239990234375,0.2374267578125,0.256591796875
90,0.305908203125,0.271728515625,0.27392578125,0.27978515625,0.29296875
91,0.1785888671875,0.1812744140625,0.1724853515625,0.17578125,0.1744384765625
92,0.1956787109375,0.208984375,0.2198486328125,0.1893310546875,0.2421875
93,0.2109375,0.2108154296875,0.2071533203125,0.208740234375,0.213134765625
94,0.29931640625,0.26806640625,0.252197265625,0.28515625,0.257568359375
95,3.390625,3.38671875,3.421875,3.353515625,3.640625
96,0.285888671875,0.253662109375,0.2384033203125,0.26611328125,0.24755859375
97,0.26025390625,0.2315673828125,0.2164306640625,0.2415771484375,0.2177734375
98,0.52294921875,0.425537109375,0.37939453125,0.5087890625,0.371826171875
99,0.40185546875,0.328125,0.2607421875,0.363037109375,0.27001953125
100,0.255859375,0.25927734375,0.268310546875,0.2490234375,0.27880859375
101,0.281982421875,0.2242431640625,0.2342529296875,0.26220703125,0.26025390625
102,0.1705322265625,0.17431640625,0.163818359375,0.1669921875,0.1661376953125
103,0.21923828125,0.201171875,0.192626953125,0.21435546875,0.19677734375
104,0.2158203125,0.2086181640625,0.2125244140625,0.208251953125,0.2266845703125
105,0.2215576171875,0.2154541015625,0.2178955078125,0.2183837890625,0.22900390625
106,0.2410888671875,0.2021484375,0.2081298828125,0.22802734375,0.2138671875
107,0.289794921875,0.273681640625,0.2646484375,0.270263671875,0.273193359375
108,0.373779296875,0.33642578125,0.322509765625,0.35693359375,0.31396484375
109,0.26904296875,0.25732421875,0.25927734375,0.25830078125,0.267333984375
110,0.2099609375,0.218505859375,0.2225341796875,0.2073974609375,0.2227783203125
111,0.2275390625,0.22119140625,0.214599609375,0.215576171875,0.2159423828125
112,0.2490234375,0.2401123046875,0.26513671875,0.2493896484375,0.2841796875
113,0.2049560546875,0.204345703125,0.1927490234375,0.202880859375,0.190185546875
114,0.2144775390625,0.20166015625,0.2042236328125,0.2056884765625,0.2080078125
115,0.30517578125,0.345458984375,0.36328125,0.28515625,0.4013671875
116,0.23388671875,0.2305908203125,0.2418212890625,0.2261962890625,0.255859375
117,0.15576171875,0.156005859375,0.150146484375,0.1527099609375,0.1529541015625
118,0.24755859375,0.22412109375,0.2330322265625,0.2432861328125,0.2413330078125
119,0.171630859375,0.173828125,0.169677734375,0.170166015625,0.1734619140625
120,0.2296142578125,0.2286376953125,0.208740234375,0.2236328125,0.20166015625
121,0.2337646484375,0.214599609375,0.2164306640625,0.2313232421875,0.220458984375
122,0.249755859375,0.257080078125,0.268310546875,0.23486328125,0.294921875
123,0.25830078125,0.263427734375,0.277099609375,0.2548828125,0.285888671875
124,0.20849609375,0.1929931640625,0.1866455078125,0.19677734375,0.1904296875
125,0.332275390625,0.34375,0.344970703125,0.306640625,0.375244140625
126,0.219482421875,0.225341796875,0.2296142578125,0.21435546875,0.241455078125
127,0.1929931640625,0.183837890625,0.1722412109375,0.1834716796875,0.171875
128,0.1895751953125,0.1944580078125,0.188720703125,0.1885986328125,0.1881103515625
129,0.275634765625,0.273193359375,0.25732421875,0.25244140625,0.268310546875
130,0.2109375,0.2109375,0.1910400390625,0.2056884765625,0.1890869140625
131,0.237060546875,0.1964111328125,0.19287109375,0.212890625,0.208251953125
132,0.341552734375,0.27001953125,0.2322998046875,0.329345703125,0.2119140625
133,0.201416015625,0.2003173828125,0.197998046875,0.2037353515625,0.19482421875
134,0.29833984375,0.292724609375,0.272216796875,0.302978515625,0.2802734375
135,0.243896484375,0.203125,0.20947265625,0.2403564453125,0.21826171875
136,0.283447265625,0.26708984375,0.2626953125,0.27099609375,0.269287109375
137,0.22119140625,0.2108154296875,0.217041015625,0.21533203125,0.223876953125
138,0.190673828125,0.184326171875,0.208251953125,0.188232421875,0.2247314453125
139,0.1822509765625,0.1727294921875,0.150390625,0.17041015625,0.14501953125
140,0.220947265625,0.1905517578125,0.1795654296875,0.2080078125,0.1861572265625
141,0.20703125,0.192626953125,0.1993408203125,0.1993408203125,0.20361328125
142,0.1788330078125,0.1800537109375,0.1729736328125,0.1773681640625,0.1707763671875
143,0.29248046875,0.253662109375,0.2330322265625,0.28076171875,0.225830078125
144,0.1922607421875,0.1871337890625,0.1915283203125,0.189697265625,0.1947021484375
145,0.287841796875,0.2467041015625,0.245361328125,0.275146484375,0.24755859375
146,0.2220458984375,0.2215576171875,0.212646484375,0.2200927734375,0.2159423828125
147,0.1993408203125,0.1998291015625,0.2218017578125,0.1983642578125,0.2431640625
148,0.232421875,0.229736328125,0.2410888671875,0.22509765625,0.2607421875
149,0.2012939453125,0.1832275390625,0.1676025390625,0.189697265625,0.167724609375
150,0.2607421875,0.25146484375,0.2291259765625,0.251708984375,0.22119140625
151,0.34033203125,0.287353515625,0.27294921875,0.31396484375,0.283203125
152,0.279052734375,0.2427978515625,0.2283935546875,0.257080078125,0.2274169921875
153,0.224609375,0.2071533203125,0.1954345703125,0.2099609375,0.2012939453125
154,0.21728515625,0.206787109375,0.1849365234375,0.2086181640625,0.1754150390625
155,0.2471923828125,0.2322998046875,0.2318115234375,0.243896484375,0.238037109375
156,0.2496337890625,0.2437744140625,0.2281494140625,0.2440185546875,0.230224609375
157,0.2459716796875,0.2318115234375,0.228759765625,0.2296142578125,0.2425537109375
158,0.2071533203125,0.187744140625,0.1822509765625,0.1995849609375,0.191162109375
159,0.290283203125,0.246826171875,0.23876953125,0.282470703125,0.2391357421875
160,0.256103515625,0.217041015625,0.203857421875,0.24365234375,0.2030029296875
161,0.2054443359375,0.218017578125,0.1915283203125,0.1982421875,0.186279296875
162,0.419677734375,0.355224609375,0.30078125,0.3876953125,0.307373046875
163,0.157958984375,0.162841796875,0.151123046875,0.1531982421875,0.14990234375
164,0.259033203125,0.27099609375,0.29736328125,0.2498779296875,0.332275390625
165,0.25048828125,0.246337890625,0.249267578125,0.23095703125,0.262451171875
166,0.25634765625,0.24560546875,0.2340087890625,0.2464599609375,0.24267578125
167,0.18505859375,0.1837158203125,0.1806640625,0.1826171875,0.1783447265625
168,0.1649169921875,0.167724609375,0.1597900390625,0.162841796875,0.1593017578125
169,0.2305908203125,0.22314453125,0.241943359375,0.2337646484375,0.26318359375
170,0.2349853515625,0.2176513671875,0.2166748046875,0.228759765625,0.2222900390625
171,0.167724609375,0.169189453125,0.164306640625,0.1658935546875,0.16357421875
172,0.164306640625,0.1661376953125,0.1593017578125,0.1619873046875,0.1595458984375
173,0.2191162109375,0.2064208984375,0.2010498046875,0.207275390625,0.2032470703125
174,0.1982421875,0.20166015625,0.1766357421875,0.1873779296875,0.1707763671875
175,0.2066650390625,0.1861572265625,0.18017578125,0.2044677734375,0.1837158203125
176,0.2037353515625,0.2008056640625,0.2095947265625,0.1944580078125,0.2242431640625
177,0.294189453125,0.263427734375,0.25244140625,0.28369140625,0.25146484375
178,0.2022705078125,0.1971435546875,0.1866455078125,0.195556640625,0.186279296875
179,0.2098388671875,0.2158203125,0.249755859375,0.2115478515625,0.269287109375
180,0.275146484375,0.288330078125,0.295166015625,0.261962890625,0.320556640625
181,0.225830078125,0.216796875,0.2205810546875,0.217041015625,0.231689453125
182,0.271484375,0.272705078125,0.27490234375,0.26416015625,0.287353515625
183,0.1895751953125,0.188232421875,0.18603515625,0.188720703125,0.1900634765625
184,0.2247314453125,0.1971435546875,0.2032470703125,0.2205810546875,0.2098388671875
185,0.1724853515625,0.1749267578125,0.180908203125,0.17041015625,0.1895751953125
186,0.287353515625,0.273681640625,0.28076171875,0.2734375,0.298583984375
187,0.205078125,0.1846923828125,0.187255859375,0.2027587890625,0.1968994140625
188,0.258544921875,0.2225341796875,0.20361328125,0.2509765625,0.201171875
189,0.191650390625,0.1934814453125,0.190673828125,0.1888427734375,0.200439453125
190,0.1844482421875,0.1837158203125,0.2078857421875,0.182373046875,0.2225341796875
191,0.2142333984375,0.2088623046875,0.2198486328125,0.2161865234375,0.22998046875
192,0.17236328125,0.1749267578125,0.167724609375,0.1702880859375,0.166259765625
193,0.298583984375,0.2310791015625,0.213134765625,0.288818359375,0.2030029296875
194,0.1685791015625,0.1685791015625,0.185302734375,0.1668701171875,0.203857421875
195,0.266357421875,0.2352294921875,0.2294921875,0.260009765625,0.2298583984375
196,0.1744384765625,0.1827392578125,0.1644287109375,0.1685791015625,0.162841796875
197,0.282470703125,0.2310791015625,0.221435546875,0.2626953125,0.22509765625
198,0.21826171875,0.2415771484375,0.296875,0.2205810546875,0.334716796875
199,0.2432861328125,0.228271484375,0.21533203125,0.222412109375,0.226318359375
200,0.1973876953125,0.198486328125,0.1943359375,0.1971435546875,0.1962890625
201,0.1876220703125,0.1885986328125,0.18896484375,0.1865234375,0.1944580078125
202,0.26220703125,0.2366943359375,0.2366943359375,0.2486572265625,0.2384033203125
203,0.2242431640625,0.2330322265625,0.251708984375,0.2203369140625,0.274658203125
204,0.200439453125,0.2052001953125,0.1907958984375,0.1953125,0.1866455078125
205,0.265625,0.2431640625,0.2388916015625,0.257568359375,0.25048828125
206,0.28271484375,0.24951171875,0.284423828125,0.280029296875,0.2978515625
207,0.402587890625,0.27099609375,0.281005859375,0.39306640625,0.259521484375
208,0.18212890625,0.18017578125,0.176025390625,0.181396484375,0.1728515625
209,0.27978515625,0.2244873046875,0.208251953125,0.26513671875,0.2117919921875
210,0.27392578125,0.232666015625,0.2137451171875,0.264404296875,0.217041015625
211,0.2283935546875,0.2283935546875,0.2354736328125,0.216064453125,0.255126953125
212,0.1824951171875,0.1767578125,0.1761474609375,0.181396484375,0.173583984375
213,0.2305908203125,0.2147216796875,0.2132568359375,0.2197265625,0.2215576171875
214,0.1710205078125,0.175537109375,0.166015625,0.1688232421875,0.1651611328125
215,0.2342529296875,0.20751953125,0.21484375,0.22802734375,0.2210693359375
216,0.247802734375,0.24462890625,0.2479248046875,0.2340087890625,0.264892578125
217,0.25390625,0.25927734375,0.27197265625,0.249755859375,0.288818359375
218,0.181884765625,0.1822509765625,0.16943359375,0.1773681640625,0.16650390625
219,0.19677734375,0.2061767578125,0.174560546875,0.18798828125,0.174560546875
220,0.2010498046875,0.21435546875,0.2095947265625,0.197998046875,0.2125244140625
221,0.281982421875,0.28076171875,0.32421875,0.289794921875,0.344970703125
222,0.257080078125,0.2412109375,0.241455078125,0.2481689453125,0.257080078125
223,0.2259521484375,0.212158203125,0.2032470703125,0.21337890625,0.2017822265625
224,0.28076171875,0.2457275390625,0.234130859375,0.262939453125,0.2352294921875
225,3.43359375,3.513671875,3.443359375,3.4296875,3.642578125
226,0.2044677734375,0.2017822265625,0.22998046875,0.198486328125,0.2529296875
227,0.177490234375,0.1798095703125,0.1705322265625,0.1732177734375,0.1693115234375
228,0.1439208984375,0.1439208984375,0.1456298828125,0.1441650390625,0.146240234375
229,0.2230224609375,0.208984375,0.2188720703125,0.2196044921875,0.220458984375
230,0.1480712890625,0.14794921875,0.14453125,0.1463623046875,0.1500244140625
231,0.4033203125,0.343505859375,0.330322265625,0.369140625,0.328125
232,0.2220458984375,0.2132568359375,0.191162109375,0.209228515625,0.1883544921875
233,0.1944580078125,0.193603515625,0.188232421875,0.1895751953125,0.1917724609375
234,0.150390625,0.1549072265625,0.1463623046875,0.1485595703125,0.1456298828125
235,0.293212890625,0.256591796875,0.21533203125,0.27099609375,0.202880859375
236,0.1763916015625,0.1739501953125,0.17236328125,0.17578125,0.17333984375
237,0.2166748046875,0.2255859375,0.195556640625,0.2069091796875,0.19775390625
238,0.2413330078125,0.2388916015625,0.218017578125,0.2333984375,0.214111328125
239,0.277099609375,0.311767578125,0.328857421875,0.26123046875,0.373046875
240,0.301513671875,0.27099609375,0.2734375,0.29296875,0.2919921875
241,0.2286376953125,0.220458984375,0.215087890625,0.2252197265625,0.2109375
242,0.259521484375,0.2381591796875,0.2274169921875,0.245849609375,0.2335205078125
243,0.258056640625,0.258056640625,0.298583984375,0.25732421875,0.328857421875
244,0.21630859375,0.20751953125,0.184814453125,0.2047119140625,0.1810302734375
245,0.1826171875,0.181640625,0.17626953125,0.181396484375,0.1739501953125
246,0.2164306640625,0.223388671875,0.2105712890625,0.2137451171875,0.211181640625
247,0.193359375,0.1904296875,0.1861572265625,0.19091796875,0.1907958984375
248,0.2103271484375,0.2071533203125,0.2188720703125,0.2130126953125,0.2242431640625
249,0.2489013671875,0.2066650390625,0.2021484375,0.2344970703125,0.2000732421875
250,0.34130859375,0.328125,0.328369140625,0.326416015625,0.349853515625
251,0.2008056640625,0.206298828125,0.2171630859375,0.196044921875,0.23193359375
252,0.25927734375,0.270751953125,0.2890625,0.2474365234375,0.314208984375
253,0.2139892578125,0.21337890625,0.2120361328125,0.21435546875,0.2095947265625
254,0.31103515625,0.261474609375,0.2445068359375,0.29345703125,0.24853515625
255,0.28955078125,0.25732421875,0.2359619140625,0.2685546875,0.2376708984375
256,0.3642578125,0.361328125,0.34228515625,0.359375,0.36767578125
257,0.35302734375,0.376953125,0.387451171875,0.344970703125,0.41064453125
258,0.1663818359375,0.1678466796875,0.16357421875,0.1658935546875,0.1640625
259,0.397216796875,0.4384765625,0.400146484375,0.38720703125,0.409912109375
260,0.41943359375,0.34912109375,0.314453125,0.40087890625,0.304443359375
261,0.344482421875,0.272216796875,0.2469482421875,0.337890625,0.2286376953125
262,0.31640625,0.324462890625,0.292724609375,0.31005859375,0.30126953125
263,0.61865234375,0.469482421875,0.384521484375,0.5947265625,0.332275390625
264,1.234375,1.037109375,0.89453125,1.2158203125,0.806640625
265,0.4521484375,0.3740234375,0.34765625,0.413818359375,0.336181640625
266,0.187744140625,0.1895751953125,0.179443359375,0.1842041015625,0.1827392578125
267,0.58447265625,0.521484375,0.46435546875,0.57568359375,0.437255859375
268,0.7138671875,0.5478515625,0.47216796875,0.68408203125,0.4111328125
269,0.448974609375,0.35009765625,0.294189453125,0.4345703125,0.25927734375
270,0.3681640625,0.338134765625,0.31982421875,0.366943359375,0.319091796875
271,0.3369140625,0.326171875,0.269287109375,0.322265625,0.260986328125
272,0.463623046875,0.35693359375,0.299560546875,0.441650390625,0.26123046875
273,0.44384765625,0.32177734375,0.28857421875,0.442626953125,0.26416015625
274,0.2171630859375,0.2261962890625,0.2049560546875,0.2127685546875,0.20361328125
275,0.779296875,0.63427734375,0.5439453125,0.78515625,0.5205078125
276,0.28076171875,0.2724609375,0.232421875,0.273681640625,0.220458984375
277,0.83447265625,0.671875,0.59033203125,0.841796875,0.55322265625
278,0.2078857421875,0.2098388671875,0.1983642578125,0.203857421875,0.20068359375
279,0.464599609375,0.362548828125,0.288818359375,0.439208984375,0.26611328125
280,0.2998046875,0.25341796875,0.210693359375,0.288330078125,0.194580078125
281,0.287109375,0.288330078125,0.26904296875,0.28076171875,0.27978515625
282,0.5107421875,0.427734375,0.355224609375,0.49951171875,0.323974609375
283,0.2978515625,0.285400390625,0.302734375,0.299560546875,0.31005859375
284,0.62060546875,0.478759765625,0.373291015625,0.60302734375,0.36474609375
285,0.654296875,0.5927734375,0.53076171875,0.6162109375,0.52197265625
286,0.1910400390625,0.193115234375,0.18603515625,0.187255859375,0.186279296875
287,0.450927734375,0.358642578125,0.313720703125,0.43896484375,0.284912109375
288,0.447265625,0.37109375,0.30419921875,0.430419921875,0.285400390625
289,0.413818359375,0.39404296875,0.34716796875,0.394775390625,0.339599609375
290,3.1796875,3.298828125,3.283203125,3.130859375,3.40625
291,0.443115234375,0.3583984375,0.322265625,0.416259765625,0.302734375
292,0.17236328125,0.1702880859375,0.1678466796875,0.171142578125,0.168212890625
293,0.316162109375,0.32666015625,0.275634765625,0.301513671875,0.282470703125
294,0.485107421875,0.4814453125,0.46875,0.477783203125,0.46923828125
295,0.830078125,0.78271484375,0.64892578125,0.8125,0.60498046875
296,0.4677734375,0.3564453125,0.291015625,0.43408203125,0.260498046875
297,0.190185546875,0.1993408203125,0.175048828125,0.1817626953125,0.1683349609375
298,0.33056640625,0.2481689453125,0.223388671875,0.321044921875,0.2078857421875
299,0.2685546875,0.265625,0.2333984375,0.254638671875,0.2275390625
300,0.264892578125,0.260009765625,0.2479248046875,0.2587890625,0.26171875
301,0.23828125,0.2396240234375,0.2169189453125,0.22900390625,0.2125244140625
302,0.748046875,0.496826171875,0.422119140625,0.7451171875,0.34912109375
303,0.53125,0.53369140625,0.445556640625,0.5029296875,0.457275390625
304,0.5595703125,0.56103515625,0.52099609375,0.5478515625,0.51513671875
305,0.591796875,0.599609375,0.560546875,0.59423828125,0.57763671875
306,0.31005859375,0.311279296875,0.24755859375,0.29736328125,0.227294921875
307,0.36474609375,0.361572265625,0.338134765625,0.362060546875,0.345458984375
308,0.7109375,0.623046875,0.50732421875,0.66748046875,0.461181640625
309,0.4619140625,0.452392578125,0.4541015625,0.45654296875,0.470947265625
310,0.658203125,0.52490234375,0.443603515625,0.63916015625,0.393798828125
311,0.615234375,0.51806640625,0.470947265625,0.59033203125,0.44091796875
312,0.415771484375,0.42333984375,0.40185546875,0.410400390625,0.41064453125
313,0.576171875,0.43603515625,0.319091796875,0.53271484375,0.26904296875
314,0.5078125,0.38671875,0.35302734375,0.478271484375,0.32275390625
315,0.720703125,0.6171875,0.5283203125,0.69677734375,0.50048828125
316,0.29052734375,0.2401123046875,0.2119140625,0.25927734375,0.2047119140625
317,0.53857421875,0.4267578125,0.354736328125,0.501953125,0.319580078125
318,0.693359375,0.6025390625,0.560546875,0.6474609375,0.5419921875
319,0.529296875,0.4443359375,0.330078125,0.49365234375,0.29541015625
320,0.53564453125,0.455322265625,0.341064453125,0.5087890625,0.29931640625
321,0.310302734375,0.27099609375,0.216552734375,0.2802734375,0.1983642578125
322,0.2235107421875,0.234130859375,0.20263671875,0.2137451171875,0.1966552734375
323,0.2271728515625,0.2364501953125,0.1903076171875,0.213623046875,0.1866455078125
324,0.330078125,0.341064453125,0.31298828125,0.32373046875,0.309326171875
325,0.65576171875,0.64111328125,0.5595703125,0.6279296875,0.55908203125
326,0.39501953125,0.382080078125,0.33349609375,0.364501953125,0.339599609375
327,0.396240234375,0.370361328125,0.392333984375,0.396484375,0.41943359375
328,0.331787109375,0.32421875,0.30224609375,0.32080078125,0.304443359375
329,0.282470703125,0.27099609375,0.2110595703125,0.259033203125,0.197509765625
330,0.478515625,0.40966796875,0.365966796875,0.463623046875,0.34423828125
331,0.367919921875,0.366943359375,0.354248046875,0.35205078125,0.359619140625
332,0.30322265625,0.301513671875,0.2919921875,0.295166015625,0.29638671875
333,0.447509765625,0.43603515625,0.446044921875,0.4501953125,0.47265625
334,0.490234375,0.402099609375,0.362060546875,0.47607421875,0.34765625
335,0.463134765625,0.51171875,0.42333984375,0.43701171875,0.4287109375
336,0.331787109375,0.3251953125,0.282958984375,0.313720703125,0.27197265625
337,0.255859375,0.263427734375,0.228515625,0.2451171875,0.22412109375
338,0.92578125,0.7666015625,0.64208984375,0.916015625,0.58251953125
339,0.42724609375,0.405517578125,0.38720703125,0.40478515625,0.396728515625
340,0.53125,0.50146484375,0.4609375,0.51416015625,0.459228515625
341,0.54150390625,0.425048828125,0.320556640625,0.5146484375,0.27490234375
342,0.49267578125,0.461181640625,0.4228515625,0.44873046875,0.42431640625
343,0.39453125,0.396240234375,0.382080078125,0.39111328125,0.387939453125
344,0.4482421875,0.354736328125,0.333740234375,0.4404296875,0.309326171875
345,0.21142578125,0.214111328125,0.1710205078125,0.1959228515625,0.160888671875
346,0.59228515625,0.5078125,0.475830078125,0.59326171875,0.4697265625
347,0.219482421875,0.2276611328125,0.1956787109375,0.20947265625,0.189453125
348,0.72705078125,0.7470703125,0.59814453125,0.68896484375,0.5712890625
349,0.71435546875,0.6083984375,0.57080078125,0.7099609375,0.54345703125
350,1.099609375,0.98291015625,0.9130859375,1.0732421875,0.84765625
351,0.80029296875,0.60888671875,0.537109375,0.75927734375,0.48974609375
352,0.7080078125,0.56103515625,0.50390625,0.671875,0.47021484375
353,0.465087890625,0.361328125,0.322998046875,0.465576171875,0.284912109375
354,0.41552734375,0.428466796875,0.3974609375,0.411865234375,0.394287109375
355,0.47216796875,0.35693359375,0.298583984375,0.438720703125,0.26904296875
356,0.417724609375,0.427001953125,0.385009765625,0.408203125,0.400390625
357,3.404296875,3.392578125,3.421875,3.3828125,3.62109375
358,0.4130859375,0.38623046875,0.349365234375,0.39208984375,0.35302734375
359,0.449462890625,0.428466796875,0.3623046875,0.411865234375,0.357666015625
360,0.328857421875,0.33154296875,0.28173828125,0.30908203125,0.27099609375
361,0.289794921875,0.250244140625,0.2081298828125,0.27001953125,0.1905517578125
362,0.66162109375,0.525390625,0.468994140625,0.638671875,0.437255859375
363,0.304931640625,0.25634765625,0.221435546875,0.296142578125,0.2078857421875
364,0.66259765625,0.64501953125,0.6318359375,0.65625,0.681640625
365,0.2587890625,0.26220703125,0.2470703125,0.257568359375,0.24755859375
366,0.4033203125,0.414794921875,0.37646484375,0.390625,0.38818359375
367,0.3466796875,0.34814453125,0.3349609375,0.343994140625,0.345703125
368,0.478271484375,0.48681640625,0.425048828125,0.463134765625,0.408203125
